"qseqid","vmr_invert_assoc_score","vmr_invert_assoc_tophit","vmr_tophit_pident","vmr_tophit_evalue","vmr_tophit_length","vhdb_invert_assoc_score","vhdb_invert_assoc_tophit","vhdb_tophit_pident","vhdb_tophit_evalue","vhdb_tophit_length","assignment_rpm","assignment_manual","assignment_vmr","assignment_vhdb","is_core","evidence"
"ref_YP_006390636_Botrytis_porri_RNA_virus_1",0,FALSE,100,0,1902,0,FALSE,100,0,1902,NA,NA,FALSE,FALSE,FALSE,"VMR"
"AZT88643_Thelebolus_microsporus_totivirus_1",0,FALSE,46.2,2.6e-78,329,0,FALSE,40.1,1.14e-155,774,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_898833_Helicobasidium_mompa_totivirus_1-17",0,FALSE,44,6.58e-73,350,0,FALSE,40.6,3.7199999999999994e-163,736,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009094185_Ustilaginoidea_virens_RNA_virus_L",0,FALSE,40.7,6.2e-186,831,0,FALSE,40.7,7.33e-186,831,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009032633_Beauveria_bassiana_victorivirus",0,FALSE,40.7,2.7399999999999998e-87,474,0,FALSE,40.3,4.559999999999999e-162,791,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_047558_Sphaeropsis_sapinea_RNA_virus_1",0,FALSE,40.4,1.1e-91,480,0,FALSE,41.2,1.56e-189,837,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_008130308_Rosellinia_necatrix_victorivirus_1",0,FALSE,41.1,5.56e-85,477,0,FALSE,41.7,1.56e-198,841,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_004089630_Tolypocladium_cylindrosporum_virus_1",0,FALSE,44.7,1.11e-109,465,0,FALSE,44.7,1.31e-109,465,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_001109580_Botryotinia_fuckeliana_totivirus_1",0,FALSE,44.5,5.57e-114,474,0,FALSE,44.5,6.59e-114,474,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_619670_Helminthosporium_victoriae_virus_190S",0,FALSE,42.9,3.129999999999999e-107,480,0,FALSE,42.9,3.7099999999999995e-107,480,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_122352_Magnaporthe_oryzae_virus_1",0,FALSE,40.6,1.77e-186,830,0,FALSE,40.8,9.309999999999997e-183,840,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_024728_Chalara_elegans_RNA_Virus_1",0,FALSE,40.4,1e-186,892,0,FALSE,41.1,6.489999999999999e-153,723,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009072433_Botryosphaeria_dothidea_victorivirus_1",0,FALSE,49.1,2.83e-84,334,0,FALSE,41.2,7.01e-191,835,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_624332_Gremmeniella_abietina_RNA_virus_L1",0,FALSE,40.1,2.3199999999999997e-110,634,0,FALSE,55.1,2.57e-228,732,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_044807_Gremmeniella_abietina_RNA_virus_L2",0,FALSE,49.5,2.8099999999999996e-248,830,0,FALSE,43.6,7.65e-210,795,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_001649206_Magnaporthe_oryzae_virus_2",0,FALSE,48.3,4.91e-245,833,0,FALSE,43.5,4.5799999999999994e-210,826,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_047560_Sphaeropsis_sapinea_RNA_virus_2",0,FALSE,41.1,2.29e-59,326,0,FALSE,43,3.83e-210,803,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_392467_Coniothyrium_minitans_RNA_virus",0,FALSE,48.1,6.099999999999999e-246,833,0,FALSE,46.4,2.6099999999999997e-231,796,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009004156_Ustilaginoidea_virens_RNA_virus_3",0,FALSE,43.2,2.42e-216,837,0,FALSE,44,4.569999999999999e-215,834,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009115492_Phomopsis_vexans_RNA_virus",0,FALSE,43,1.7299999999999998e-212,803,0,FALSE,41.8,1.0799999999999999e-197,795,NA,NA,FALSE,FALSE,FALSE,"VMR"
"BHZC37363_Beihai_victori-like_virus_1_len4755",NA,NA,NA,NA,NA,NA,NA,100,0,923,NA,NA,NA,NA,NA,NA
"ref_BAU79524_Diatom_colony_associated_virus-Like_RNA",0,FALSE,40.5,5.46e-57,328,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_YP_007761589_Ustilaginoidea_virens_RNA_virus_1",NA,NA,NA,NA,NA,0,FALSE,100,0,823,NA,NA,NA,FALSE,FALSE,"VHDB"
"ref_NP_108651_Eimeria_brunetti_RNA_virus_1",NA,NA,NA,NA,NA,0,FALSE,100,0,884,NA,NA,NA,FALSE,FALSE,"VHDB"
"ref_YP_009115500_Eimeria_tenella_RNA_virus_1",NA,NA,NA,NA,NA,0,FALSE,50.7,5.08e-285,896,NA,NA,NA,FALSE,FALSE,"VHDB"
"QTW97791_Riboviria_sp",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_NP_043465_Leishmania_RNA_virus_2-1",0,FALSE,47.1,2.8699999999999998e-213,756,0,FALSE,47.1,3.3999999999999996e-213,756,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_009030005_Leishmania_aethiopica_RNA_virus",0,FALSE,45.1,2.0999999999999996e-196,748,0,FALSE,43.1,2.16e-192,786,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_619653_Leishmania_RNA_virus_1-4",0,FALSE,47.2,5.85e-212,723,0,FALSE,43.1,2.97e-192,786,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_041191_Leishmania_RNA_virus_1-1",0,FALSE,47.1,1.4499999999999999e-211,756,0,FALSE,45.3,3.06e-197,746,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ZL17075_Hubei_toti-like_virus_1_len4438",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_NP_659390_Trichomonas_vaginalis_virus_3",0,FALSE,49.2,5.269999999999999e-195,667,0,FALSE,49.2,6.2299999999999994e-195,667,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_624323_Trichomonas_vaginalis_virus_2",0,FALSE,49.1,9.9e-192,664,0,FALSE,49.1,1.17e-191,664,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_620730_Trichomonas_vaginalis_virus",0,FALSE,99.7,0,677,0,FALSE,84.9,0,677,NA,NA,FALSE,FALSE,FALSE,"VMR"
"UHM27577_Sanya_ochthera_mantis_totivirus_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"WHWG8762_Hubei_toti-like_virus_4_len1779",0,FALSE,41.9,4.9399999999999994e-148,582,NA,FALSE,41.9,5.839999999999999e-148,582,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WHZM10161_Wuhan_insect_virus_26_len4571",0,FALSE,40.2,1.7599999999999997e-195,742,NA,FALSE,40.2,2.08e-195,742,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WHZM10130_Wuhan_insect_virus_27_len4605",0,FALSE,40.3,8.339999999999999e-94,474,NA,FALSE,42.7,1.6799999999999999e-205,744,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_007697651_Xanthophyllomyces_dendrorhous_virus_L1A",0,FALSE,52.3,7.269999999999998e-279,751,NA,NA,40.2,8.919999999999998e-196,742,NA,NA,FALSE,NA,FALSE,"VMR"
"ZL17544_Hubei_toti-like_virus_3_len1971",NA,NA,NA,NA,NA,0,FALSE,40.1,7.129999999999999e-159,639,NA,NA,NA,FALSE,FALSE,"VHDB"
"YYSZX17757_Beihai_blue_swimmer_crab_virus_3_len5018",NA,NA,NA,NA,NA,NA,NA,100,0,794,NA,NA,NA,NA,NA,NA
"arthropodmix13450_Hubei_toti-like_virus_2_len4958",0,FALSE,40.9,6.699999999999999e-173,733,NA,FALSE,40.9,7.93e-173,733,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_001497151_Black_raspberry_virus_F",0,FALSE,40.8,2.4999999999999997e-174,742,NA,FALSE,40.8,2.9599999999999995e-174,742,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_620495_Saccharomyces_cerevisiae_virus_L-A",0,FALSE,53.3,1.5600000000000001e-276,735,0,FALSE,40.2,1.6499999999999998e-167,741,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_620493_Saccharomyces_cerevisiae_virus_L-A",0,FALSE,51.3,2.44e-275,798,0,FALSE,40.2,2.0899999999999996e-159,741,NA,NA,FALSE,FALSE,FALSE,"VMR"
"QJW70337_Erysiphe_necator_associated_totivirus_7",0,FALSE,46.1,2.05e-239,801,0,FALSE,46.1,2.4199999999999998e-239,801,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_NP_042581_Saccharomyces_cerevisiae_virus_L-BC",0,FALSE,100,0,863,NA,NA,40.2,3.98e-96,478,NA,NA,FALSE,NA,FALSE,"VMR"
"ref_YP_005097975_Rosellinia_necatrix_quadrivirus_1",0,FALSE,74.9,0,1310,0,FALSE,100,0,1310,NA,NA,FALSE,FALSE,FALSE,"VMR"
"QGA70930_Ahus_virus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"YP_009333150_Beihai_barnacle_virus_15",NA,NA,NA,NA,NA,NA,NA,100,0,1090,NA,NA,NA,NA,NA,NA
"BHTH16139_Beihai_barnacle_virus_15_len7382",NA,NA,NA,NA,NA,NA,NA,100,0,1090,NA,NA,NA,NA,NA,NA
"ref_BAU79517_Diatom_colony_associated_dsRNA_virus_17",NA,NA,NA,NA,NA,0,FALSE,91,0,792,NA,NA,NA,FALSE,FALSE,"VHDB"
"arthropodmix282_Hubei_toti-like_virus_6_len2833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHZC37385_Beihai_razor_shell_virus_4_len7927",NA,NA,NA,NA,NA,NA,NA,100,0,2595,NA,NA,NA,NA,NA,NA
"SCJXSX14567_Beihai_sesarmid_crab_virus_7_len8045",NA,NA,NA,NA,NA,NA,NA,100,0,2644,NA,NA,NA,NA,NA,NA
"WHSWHC37547_Hubei_toti-like_virus_5_len7505",NA,NA,NA,NA,NA,NA,NA,100,0,2461,NA,NA,NA,NA,NA,NA
"WLJQ102546_Wenling_toti-like_virus_1_len3780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"mosHB233224_Hubei_chryso-like_virus_1_len2897",12,TRUE,63,0,910,2,TRUE,85.5,0,916,NA,NA,TRUE,TRUE,TRUE,"VMR"
"mosZJ34956_Shuangao_chryso-like_virus_1_len2961",12,TRUE,62.6,0,954,2,TRUE,99.9,0,967,NA,NA,TRUE,TRUE,TRUE,"VMR"
"QRW42852_Keturi_virus",12,TRUE,62.6,0,1110,2,TRUE,63.8,0,1120,NA,NA,TRUE,TRUE,TRUE,"VMR"
"SCM47694_Hubei_chryso-like_virus_2_len3456",12,TRUE,49.4,0,1088,2,TRUE,50.1,0,1077,NA,NA,TRUE,TRUE,TRUE,"VMR"
"WHZM9752_Wuhan_insect_virus_30_RdRp_len3414",0,FALSE,41.3,9.41e-270,1070,0,FALSE,41.3,1.11e-269,1070,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_392482_Penicillium_chrysogenum_virus",0,FALSE,50.7,0,909,0,FALSE,50.7,0,909,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_001531163_Amasya_cherry_disease_associated_chrysovirus",0,FALSE,42.2,4.76e-305,1077,0,FALSE,42.2,1.0200000000000001e-305,1077,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_052858_Helminthosporium_victoriae_145S_virus",0,FALSE,40.5,3.5099999999999998e-214,875,0,FALSE,40.7,2.2999999999999993e-234,919,NA,NA,FALSE,FALSE,FALSE,"VMR"
"WHZM9836_Wuhan_insect_virus_29_len2904",0,FALSE,40.4,4.889999999999999e-209,901,0,FALSE,40.4,5.78e-209,901,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_008914864_Magnaporthe_oryzae_chrysovirus_3",0,FALSE,53.4,0,1114,0,FALSE,53.4,0,1114,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_003858286_Magnaporthe_oryzae_chrysovirus_1",0,FALSE,40.6,1.8e-250,1128,0,FALSE,40.6,2.12e-250,1128,NA,NA,FALSE,FALSE,FALSE,"VMR"
"ref_YP_003541123_Phlebiopsis_gigantea_mycovirus_dsRNA_1",NA,NA,NA,NA,NA,0,FALSE,41.7,6.13e-12,103,NA,NA,NA,FALSE,FALSE,"VHDB"
"WHZM10169_Wuhan_insect_virus_28_len6718",NA,NA,NA,NA,NA,NA,NA,100,0,977,NA,NA,NA,NA,NA,NA
"ref_YP_003288789_Fusarium_graminearum_dsRNA_mycovirus-3",NA,NA,NA,NA,NA,0,FALSE,44.9,3.76e-13,118,NA,NA,NA,FALSE,FALSE,"VHDB"
"ASU43981_Australian_Anopheles_totivirus",NA,NA,NA,NA,NA,2,TRUE,97.2,0,811,NA,NA,NA,TRUE,TRUE,"VHDB"
"QHA33716_Pisingos_virus",NA,NA,NA,NA,NA,2,TRUE,66.8,0,811,NA,NA,NA,TRUE,TRUE,"VHDB"
"BBQ05102_Culex_inatomii_totivirus",NA,NA,NA,NA,NA,2,TRUE,60.7,0,788,NA,NA,NA,TRUE,TRUE,"VHDB"
"QTT60745_Culex_inatomii_totivirus",NA,NA,NA,NA,NA,2,TRUE,60.7,0,788,NA,NA,NA,TRUE,TRUE,"VHDB"
"QLJ83495_Fitzroy_Crossing_toti-like_virus_1",NA,NA,NA,NA,NA,2,TRUE,59.8,0,793,NA,NA,NA,TRUE,TRUE,"VHDB"
"QGA70947_Lindangsbacken_virus",NA,NA,NA,NA,NA,2,TRUE,58.2,0,789,NA,NA,NA,TRUE,TRUE,"VHDB"
"QRD99885_Drama_totivirus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHCL81631_Beihai_toti-like_virus_2_len5698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QTM6211_Hubei_toti-like_virus_14_len3461",NA,NA,NA,NA,NA,NA,TRUE,41.3,1.3299999999999998e-168,663,NA,NA,NA,TRUE,TRUE,"VHDB"
"SCM51462_Hubei_toti-like_virus_15_len5859",NA,NA,NA,NA,NA,NA,TRUE,41.1,5.3899999999999995e-166,645,NA,NA,NA,TRUE,TRUE,"VHDB"
"ref_YP_009143313_Camponotus_yamaokai_virus",NA,NA,NA,NA,NA,NA,NA,41.1,1.6199999999999998e-170,645,NA,NA,NA,NA,TRUE,"PROPAGATED_ITER1"
"ref_YP_009230208_Camponotus_nipponicus_virus",NA,NA,NA,NA,NA,4,TRUE,62.5,4.36e-305,661,NA,NA,NA,TRUE,TRUE,"VHDB"
"QTM25941_Hubei_toti-like_virus_13_len6293",NA,NA,NA,NA,NA,NA,TRUE,61.8,0,762,NA,NA,NA,TRUE,TRUE,"VHDB"
"WHZHC75812_Hubei_toti-like_virus_12_len4948",NA,NA,NA,NA,NA,NA,NA,41.9,7.86e-189,652,NA,NA,NA,NA,NA,NA
"JMYJCC57201_Jingmen_toti-like_virus_1_len2437",NA,NA,NA,NA,NA,NA,NA,44,2.7499999999999995e-202,691,NA,NA,NA,NA,NA,NA
"XSNXC32793_Xingshan_nematode_virus_6_len6527",NA,NA,NA,NA,NA,NA,NA,41.1,1.79e-199,721,NA,NA,NA,NA,NA,NA
"tick106628_Hubei_toti-like_virus_24_len5600",NA,NA,NA,NA,NA,NA,NA,100,0,826,NA,NA,NA,NA,NA,NA
"BFZCX5633_Beihai_uca_arcuata_virus_1_len6381",NA,NA,NA,NA,NA,NA,NA,100,0,921,NA,NA,NA,NA,NA,NA
"UFT26914_Drosophila-associated_totivirus_4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"QIJ70132_Keenan_toti-like_virus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"tick107859_Hubei_toti-like_virus_17_len6761",NA,NA,NA,NA,NA,NA,NA,100,0,726,NA,NA,NA,NA,NA,NA
"WZRBX37749_Wenzhou_crab_virus_5_len8690",NA,NA,NA,NA,NA,NA,NA,100,0,905,NA,NA,NA,NA,NA,NA
"ref_YP_004581250_Piscine_myocarditis_virus_AL_V-708",NA,NA,NA,NA,NA,0,FALSE,44.8,1.48e-203,719,NA,NA,NA,FALSE,FALSE,"VHDB"
"WHCC116098_Hubei_toti-like_virus_18_len7552",NA,NA,NA,NA,NA,NA,NA,47.2,2.05e-270,782,NA,NA,NA,NA,NA,NA
"SXSSP2584_Sanxia_water_strider_virus_20_len7192",NA,NA,NA,NA,NA,NA,NA,46.2,2.0799999999999998e-278,860,NA,NA,NA,NA,NA,NA
"horsefly123848_Hubei_toti-like_virus_19_len7198",NA,NA,NA,NA,NA,NA,NA,45.9,3.73e-214,673,NA,NA,NA,NA,NA,NA
"CC62244_Hubei_toti-like_virus_20_len7804",NA,NA,NA,NA,NA,NA,NA,44.3,1.2499999999999997e-229,749,NA,NA,NA,NA,NA,NA
"CC64629_Hubei_toti-like_virus_21_len6660",NA,NA,NA,NA,NA,NA,NA,40.6,1.2899999999999999e-188,748,NA,NA,NA,NA,NA,NA
"CC64311_Hubei_toti-like_virus_23_len2927",NA,NA,NA,NA,NA,NA,NA,40.2,1.2599999999999996e-183,749,NA,NA,NA,NA,NA,NA
"CC64623_Hubei_toti-like_virus_22_len2945",NA,NA,NA,NA,NA,NA,NA,44.3,2.989999999999999e-234,748,NA,NA,NA,NA,NA,NA
"insectZJ97483_Shuangao_toti-like_virus_len6891",NA,NA,NA,NA,NA,NA,NA,40.7,5.49e-167,688,NA,NA,NA,NA,NA,NA
"ref_YP_009072448_Leptopilina_boulardi_RNA_virus",NA,NA,NA,NA,NA,NA,NA,43,7.21e-212,774,NA,NA,NA,NA,NA,NA
"BWBFG36411_Beihai_paphia_shell_virus_5_len1984",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BWBFG40422_Beihai_toti-like_virus_3_len2858",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"BHHZL10233_Beihai_sea_slater_virus_3_len6970",NA,NA,NA,NA,NA,NA,NA,100,0,863,NA,NA,NA,NA,NA,NA
"spider123775_Hubei_toti-like_virus_16_len6754",NA,NA,NA,NA,NA,NA,NA,100,0,859,NA,NA,NA,NA,NA,NA
"BHBJDX8833_Beihai_toti-like_virus_5_len3524",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"HOU154008_Beihai_toti-like_virus_4_len6618",NA,NA,NA,NA,NA,NA,NA,100,0,835,NA,NA,NA,NA,NA,NA
"beimix73231_Wenzhou_toti-like_virus_2_len2353",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ref_NP_620070_Giardia_lamblia_virus",0,FALSE,100,0,813,0,FALSE,91.3,0,813,NA,NA,FALSE,FALSE,FALSE,"VMR"
"QRW41699_Nuyav_virus",NA,NA,NA,NA,NA,4,TRUE,41,1.2499999999999998e-143,620,NA,NA,NA,TRUE,TRUE,"VHDB"
"ref_YP_529549_Penaeid_shrimp_infectious_myonecrosis_virus",NA,NA,NA,NA,NA,10,TRUE,44,1.1599999999999999e-173,632,NA,NA,NA,TRUE,TRUE,"VHDB"
"ref_YP_003934934_Armigeres_subalbatus_virus_SaX06-AK20",NA,NA,NA,NA,NA,10,TRUE,43.8,1.02e-214,756,NA,NA,NA,TRUE,TRUE,"VHDB"
"ref_YP_005454251_Tianjin_totivirus",NA,NA,NA,NA,NA,10,TRUE,41.9,5.949999999999999e-202,747,NA,NA,NA,TRUE,TRUE,"VHDB"
"BHXun20321_Beihai_toti-like_virus_1_len4963",NA,NA,NA,NA,NA,NA,NA,56.8,0,982,NA,NA,NA,NA,NA,NA
"WZRBX43319_Wenzhou_toti-like_virus_1_len8000",NA,NA,NA,NA,NA,NA,NA,57.1,0,982,NA,NA,NA,NA,NA,NA
"WLJQ62288_Wenling_toti-like_virus_3_len4473",NA,NA,NA,NA,NA,NA,NA,56.1,0,974,NA,NA,NA,NA,NA,NA
"WLJQ104148_Wenling_toti-like_virus_2_len8033",NA,NA,NA,NA,NA,NA,NA,56.9,0,992,NA,NA,NA,NA,NA,NA
"WHZM10182_Wuhan_insect_virus_31_len7404",NA,NA,NA,NA,NA,NA,NA,100,0,766,NA,NA,NA,NA,NA,NA
"SCM45279_Hubei_diptera_virus_22_len7691",NA,NA,NA,NA,NA,NA,NA,100,0,818,NA,NA,NA,NA,NA,NA
"YP_010805794.1_replication_associated_protein_[Calfel_virus_LSF45_cir359]",0,FALSE,51.6,2.9399999999999994e-87,273,0,FALSE,47.8,3.22e-85,297,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805793.1_replication_associated_protein_[Calfel_virus_LSF31_cyc880]",20,FALSE,67.6,2.9e-134,278,NA,FALSE,61.9,8.67e-128,273,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805791.1_replication_associated_protein_[Calfel_virus_LSF31_cyc420]",20,FALSE,47.6,5.079999999999999e-89,275,NA,FALSE,46.8,5.9599999999999995e-87,278,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805789.1_replication_associated_protein_[Calfel_virus_LSF17_cyc102]",16,FALSE,51.7,8.799999999999999e-99,269,NA,TRUE,51.5,9.729999999999998e-99,274,NA,NA,FALSE,TRUE,FALSE,"VMR"
"YP_010805787.1_replication-associated_protein_[Army_ant_associated_cyclovirus_9]",14,FALSE,57,9.49e-114,272,NA,FALSE,56.7,5.58e-114,277,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805785.1_replication-associated_protein_[Army_ant_associated_cyclovirus_8]",16,FALSE,63.6,1.5999999999999998e-134,275,NA,TRUE,62.7,5.799999999999999e-129,276,NA,NA,FALSE,TRUE,FALSE,"VMR"
"YP_010805783.1_replication-associated_protein_[Army_ant_associated_cyclovirus_9]",16,FALSE,66.2,8.67e-137,278,NA,NA,66.4,3.18e-131,271,NA,NA,FALSE,NA,FALSE,"VMR"
"YP_010805781.1_replication-associated_protein_[Army_ant_associated_cyclovirus_5]",16,FALSE,68.2,3.27e-136,274,NA,FALSE,65.3,1.52e-131,277,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805779.1_replication-associated_protein_[Army_ant_associated_cyclovirus_4]",20,FALSE,65.5,7.22e-131,281,NA,NA,64.6,1.2599999999999998e-125,277,NA,NA,FALSE,NA,FALSE,"VMR"
"YP_010805777.1_replication-associated_protein_[Army_ant_associated_cyclovirus_1]",16,FALSE,49.1,1.47e-83,267,NA,FALSE,46.8,1.21e-80,265,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805775.1_replication-associated_protein_[Army_ant_associated_cyclovirus_2]",20,FALSE,62,2.1e-127,274,NA,NA,61.7,2.15e-123,274,NA,NA,FALSE,NA,FALSE,"VMR"
"YP_010805773.1_replication-associated_protein_[Army_ant_associated_cyclovirus_6]",18,TRUE,66.7,1.51e-140,276,NA,NA,66.1,1.26e-136,277,NA,NA,TRUE,NA,TRUE,"VMR"
"YP_010805771.1_replication-associated_protein_[Army_ant_associated_cyclovirus_3]",22,FALSE,65.7,1.22e-135,274,NA,FALSE,63.6,3.52e-129,280,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805769.1_replication_associated_protein_[Dipodfec_virus_UA23Rod_1805]",4,FALSE,41.8,2.9e-71,275,NA,TRUE,42.3,8.639999999999999e-69,267,NA,NA,FALSE,TRUE,FALSE,"VMR"
"YP_010805749.1_replication_associated_protein_[Chifec_virus_UA15_2320]",10,FALSE,42.8,3.25e-68,257,NA,FALSE,41.5,8.02e-68,270,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805747.1_replication_associated_protein_[Chifec_virus_UA13_1800]",16,FALSE,64.4,4.85e-131,275,NA,TRUE,63.4,4.63e-127,279,NA,NA,FALSE,TRUE,FALSE,"VMR"
"YP_010805745.1_replication_associated_protein_[Chifec_virus_UA13_1887]",14,FALSE,56.4,5.439999999999999e-109,275,NA,FALSE,55.6,2.6999999999999996e-109,270,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805743.1_replication_associated_protein_[Chifec_virus_UA13_1880]",20,FALSE,66.5,8.93e-141,281,NA,FALSE,67.1,2.2599999999999997e-137,277,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805741.1_replication_associated_protein_[Chifec_virus_UA15_35]",6,FALSE,43.7,4.3100000000000004e-73,263,NA,FALSE,42.2,1.09e-71,277,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805739.1_replication_associated_protein_[Chifec_virus_UA13_1817]",20,TRUE,66.9,4.88e-138,278,NA,FALSE,63.9,5.8399999999999995e-133,277,NA,NA,TRUE,FALSE,TRUE,"VMR"
"YP_010805737.1_replication_associated_protein_[Chifec_virus_UA13_1727]",16,FALSE,63.7,1.0399999999999999e-133,278,NA,NA,62.7,1.4599999999999998e-129,276,NA,NA,FALSE,NA,FALSE,"VMR"
"YP_010805670.1_Rep_[Eumops_bonariensis_associated_circovirus_1]",0,FALSE,48.6,2.4199999999999998e-82,294,0,FALSE,50.6,1.0000000000000001e-79,243,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805669.1_Rep_[Eumops_bonariensis_associated_cyclovirus_1]",14,FALSE,45.9,1.4799999999999998e-72,259,NA,FALSE,44.9,5.16e-71,256,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805667.1_Rep_[Tadarida_brasiliensis_associated_cyclovirus_1]",16,FALSE,54.3,1.62e-98,269,NA,TRUE,50.9,3.4599999999999995e-99,271,NA,NA,FALSE,TRUE,FALSE,"VMR"
"YP_010805665.1_Rep_[Bat_associated_cyclovirus_17]",6,TRUE,45.8,5.17e-77,284,NA,FALSE,45.9,1.79e-76,259,NA,NA,TRUE,FALSE,TRUE,"VMR"
"YP_010805282.1_replication-associated_protein_[WigFec_circovirus_2]",2,FALSE,48.8,4.38e-93,301,NA,FALSE,48.9,4.5500000000000004e-91,284,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805280.1_replication-associated_protein_[WigFec_circovirus_1]",0,FALSE,48.6,5.609999999999999e-87,284,NA,FALSE,48.6,6.639999999999999e-87,284,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805278.1_putative_replication-association_protein_[Mongoose-associated_cyclovirus]",18,FALSE,63,1.5999999999999999e-133,276,NA,NA,64.3,1.3899999999999998e-129,269,NA,NA,FALSE,NA,FALSE,"VMR"
"YP_010805276.1_putative_replication-association_protein_[Mongoose-associated_cyclovirus]",12,FALSE,66.4,4.56e-138,280,NA,FALSE,65,6.1e-136,277,NA,NA,FALSE,FALSE,FALSE,"VMR"
"YP_010805273.1_putative_replication-association_protein_[Mongoose-associated_circovirus]",0,FALSE,49.8,2.1499999999999995e-87,275,0,FALSE,46.7,8.81e-86,276,NA,NA,FALSE,FALSE,FALSE,"VMR"
